"Hash","GroupCount","RelativePath","SizeKB"
"16EBF830250BA9E7CDCEE4860B4913B7D51EF572CCB05D12A44994FFD462D00F","5","_non-using\week1\dataset\images\train\case_125.png","2745.78"
"16EBF830250BA9E7CDCEE4860B4913B7D51EF572CCB05D12A44994FFD462D00F","5","_non-using\week1\dataset_v2\images\train\case_125.png","2745.78"
"16EBF830250BA9E7CDCEE4860B4913B7D51EF572CCB05D12A44994FFD462D00F","5","_non-using\week4\dataset_3class\images\train\case_125.png","2745.78"
"16EBF830250BA9E7CDCEE4860B4913B7D51EF572CCB05D12A44994FFD462D00F","5","_non-using\week4\inference_full_500\_temp_images\case_125.png","2745.78"
"E90544C233DA9853EBAAB699BC10A7EC54830ECA6C38C49E102C9C6EFE7EF98B","5","data\500 cases with annotation\case 126\case_126.png","2435.83"
"E90544C233DA9853EBAAB699BC10A7EC54830ECA6C38C49E102C9C6EFE7EF98B","5","_non-using\week1\dataset\images\train\case_126.png","2435.83"
"E90544C233DA9853EBAAB699BC10A7EC54830ECA6C38C49E102C9C6EFE7EF98B","5","_non-using\week1\dataset_v2\images\train\case_126.png","2435.83"
"E90544C233DA9853EBAAB699BC10A7EC54830ECA6C38C49E102C9C6EFE7EF98B","5","_non-using\week4\dataset_3class\images\train\case_126.png","2435.83"
"E90544C233DA9853EBAAB699BC10A7EC54830ECA6C38C49E102C9C6EFE7EF98B","5","_non-using\week4\inference_full_500\_temp_images\case_126.png","2435.83"
"3DB6C627E078782AEA2D1253FFCD6F003AEA9A8562872FF73D3FB3E1382E64B4","5","data\500 cases with annotation\case 127\case_127.png","2809.99"
"3DB6C627E078782AEA2D1253FFCD6F003AEA9A8562872FF73D3FB3E1382E64B4","5","_non-using\week1\dataset\images\train\case_127.png","2809.99"
"3DB6C627E078782AEA2D1253FFCD6F003AEA9A8562872FF73D3FB3E1382E64B4","5","_non-using\week1\dataset_v2\images\train\case_127.png","2809.99"
"3DB6C627E078782AEA2D1253FFCD6F003AEA9A8562872FF73D3FB3E1382E64B4","5","_non-using\week4\dataset_3class\images\train\case_127.png","2809.99"
"3DB6C627E078782AEA2D1253FFCD6F003AEA9A8562872FF73D3FB3E1382E64B4","5","_non-using\week4\inference_full_500\_temp_images\case_127.png","2809.99"
"D434F1FCA30B6382C8D9D4CB5BBE4303BAF0014CD4BFA028AFE8BFEDA48D382F","5","data\500 cases with annotation\case 128\case_128.png","2859.53"
"D434F1FCA30B6382C8D9D4CB5BBE4303BAF0014CD4BFA028AFE8BFEDA48D382F","5","_non-using\week1\dataset\images\train\case_128.png","2859.53"
"D434F1FCA30B6382C8D9D4CB5BBE4303BAF0014CD4BFA028AFE8BFEDA48D382F","5","_non-using\week1\dataset_v2\images\train\case_128.png","2859.53"
"D434F1FCA30B6382C8D9D4CB5BBE4303BAF0014CD4BFA028AFE8BFEDA48D382F","5","_non-using\week4\dataset_3class\images\train\case_128.png","2859.53"
"D434F1FCA30B6382C8D9D4CB5BBE4303BAF0014CD4BFA028AFE8BFEDA48D382F","5","_non-using\week4\inference_full_500\_temp_images\case_128.png","2859.53"
"3F81088F80D1F1AA9E46D2620B6756BDE6D7A2AB414D964883E783B19B91B621","5","data\500 cases with annotation\case 129\case_129.png","2470.61"
"3F81088F80D1F1AA9E46D2620B6756BDE6D7A2AB414D964883E783B19B91B621","5","_non-using\week1\dataset\images\train\case_129.png","2470.61"
"3F81088F80D1F1AA9E46D2620B6756BDE6D7A2AB414D964883E783B19B91B621","5","_non-using\week1\dataset_v2\images\train\case_129.png","2470.61"
"3F81088F80D1F1AA9E46D2620B6756BDE6D7A2AB414D964883E783B19B91B621","5","_non-using\week4\dataset_3class\images\train\case_129.png","2470.61"
"3F81088F80D1F1AA9E46D2620B6756BDE6D7A2AB414D964883E783B19B91B621","5","_non-using\week4\inference_full_500\_temp_images\case_129.png","2470.61"
"41778404B0D5AC8DBC013FC794E632EC92D804A540C74BDDE68E61914D9197E6","5","data\500 cases with annotation\case 13\case_13.png","2632.14"
"41778404B0D5AC8DBC013FC794E632EC92D804A540C74BDDE68E61914D9197E6","5","_non-using\week1\dataset\images\train\case_13.png","2632.14"
"41778404B0D5AC8DBC013FC794E632EC92D804A540C74BDDE68E61914D9197E6","5","_non-using\week1\dataset_v2\images\train\case_13.png","2632.14"
"41778404B0D5AC8DBC013FC794E632EC92D804A540C74BDDE68E61914D9197E6","5","_non-using\week4\dataset_3class\images\train\case_13.png","2632.14"
"41778404B0D5AC8DBC013FC794E632EC92D804A540C74BDDE68E61914D9197E6","5","_non-using\week4\inference_full_500\_temp_images\case_13.png","2632.14"
"33218BDF907031D6A8EE7E2A31D79C298DDA354620B3FA03FA56C8442FB6FEFF","5","data\500 cases with annotation\case 130\case_130.png","1952.65"
"33218BDF907031D6A8EE7E2A31D79C298DDA354620B3FA03FA56C8442FB6FEFF","5","_non-using\week1\dataset\images\val\case_130.png","1952.65"
"33218BDF907031D6A8EE7E2A31D79C298DDA354620B3FA03FA56C8442FB6FEFF","5","_non-using\week1\dataset_v2\images\val\case_130.png","1952.65"
"33218BDF907031D6A8EE7E2A31D79C298DDA354620B3FA03FA56C8442FB6FEFF","5","_non-using\week4\dataset_3class\images\val\case_130.png","1952.65"
"33218BDF907031D6A8EE7E2A31D79C298DDA354620B3FA03FA56C8442FB6FEFF","5","_non-using\week4\inference_full_500\_temp_images\case_130.png","1952.65"
"E726E4AD78A5AB466CD4FAD1F82BF9EC1781F0D4CE8927ACBAEFE9F8E581B60A","5","data\500 cases with annotation\case 131\case_131.png","2705.34"
"E726E4AD78A5AB466CD4FAD1F82BF9EC1781F0D4CE8927ACBAEFE9F8E581B60A","5","_non-using\week1\dataset\images\val\case_131.png","2705.34"
"E726E4AD78A5AB466CD4FAD1F82BF9EC1781F0D4CE8927ACBAEFE9F8E581B60A","5","_non-using\week1\dataset_v2\images\val\case_131.png","2705.34"
"E726E4AD78A5AB466CD4FAD1F82BF9EC1781F0D4CE8927ACBAEFE9F8E581B60A","5","_non-using\week4\dataset_3class\images\val\case_131.png","2705.34"
"E726E4AD78A5AB466CD4FAD1F82BF9EC1781F0D4CE8927ACBAEFE9F8E581B60A","5","_non-using\week4\inference_full_500\_temp_images\case_131.png","2705.34"
"FA8B3B1EC2D7DAF5B0DBB811B8B5C411B8E18CB615D81CD14214A7CEF363DC09","5","data\500 cases with annotation\case 132\case_132.png","2569.56"
"FA8B3B1EC2D7DAF5B0DBB811B8B5C411B8E18CB615D81CD14214A7CEF363DC09","5","_non-using\week1\dataset\images\train\case_132.png","2569.56"
"FA8B3B1EC2D7DAF5B0DBB811B8B5C411B8E18CB615D81CD14214A7CEF363DC09","5","_non-using\week1\dataset_v2\images\train\case_132.png","2569.56"
"FA8B3B1EC2D7DAF5B0DBB811B8B5C411B8E18CB615D81CD14214A7CEF363DC09","5","_non-using\week4\dataset_3class\images\train\case_132.png","2569.56"
"FA8B3B1EC2D7DAF5B0DBB811B8B5C411B8E18CB615D81CD14214A7CEF363DC09","5","_non-using\week4\inference_full_500\_temp_images\case_132.png","2569.56"
"7A0A980CE39BAEC7CD5B93CD434E2BEDADC65E29A4D90A86BE0B8D7C4FD03C49","5","data\500 cases with annotation\case 133\case_133.png","2574.2"
"7A0A980CE39BAEC7CD5B93CD434E2BEDADC65E29A4D90A86BE0B8D7C4FD03C49","5","_non-using\week1\dataset\images\train\case_133.png","2574.2"
"7A0A980CE39BAEC7CD5B93CD434E2BEDADC65E29A4D90A86BE0B8D7C4FD03C49","5","_non-using\week1\dataset_v2\images\train\case_133.png","2574.2"
"7A0A980CE39BAEC7CD5B93CD434E2BEDADC65E29A4D90A86BE0B8D7C4FD03C49","5","_non-using\week4\dataset_3class\images\train\case_133.png","2574.2"
"7A0A980CE39BAEC7CD5B93CD434E2BEDADC65E29A4D90A86BE0B8D7C4FD03C49","5","_non-using\week4\inference_full_500\_temp_images\case_133.png","2574.2"
"60C4576EF1BE9EC9BD63350A80A9491F5483E4EDC70E842557DCECC3F2B5B366","5","data\500 cases with annotation\case 134\case_134.png","2813.03"
"60C4576EF1BE9EC9BD63350A80A9491F5483E4EDC70E842557DCECC3F2B5B366","5","_non-using\week1\dataset\images\train\case_134.png","2813.03"
"60C4576EF1BE9EC9BD63350A80A9491F5483E4EDC70E842557DCECC3F2B5B366","5","_non-using\week1\dataset_v2\images\train\case_134.png","2813.03"
"60C4576EF1BE9EC9BD63350A80A9491F5483E4EDC70E842557DCECC3F2B5B366","5","_non-using\week4\dataset_3class\images\train\case_134.png","2813.03"
"60C4576EF1BE9EC9BD63350A80A9491F5483E4EDC70E842557DCECC3F2B5B366","5","_non-using\week4\inference_full_500\_temp_images\case_134.png","2813.03"
"BE541DC1D9F3011E96B89AAAED0CDB6A3B854AC58AC65C1C454E7FF23BD3978C","5","data\500 cases with annotation\case 135\case_135.png","2865.12"
"BE541DC1D9F3011E96B89AAAED0CDB6A3B854AC58AC65C1C454E7FF23BD3978C","5","_non-using\week1\dataset\images\val\case_135.png","2865.12"
"BE541DC1D9F3011E96B89AAAED0CDB6A3B854AC58AC65C1C454E7FF23BD3978C","5","_non-using\week1\dataset_v2\images\val\case_135.png","2865.12"
"BE541DC1D9F3011E96B89AAAED0CDB6A3B854AC58AC65C1C454E7FF23BD3978C","5","_non-using\week4\dataset_3class\images\val\case_135.png","2865.12"
"BE541DC1D9F3011E96B89AAAED0CDB6A3B854AC58AC65C1C454E7FF23BD3978C","5","_non-using\week4\inference_full_500\_temp_images\case_135.png","2865.12"
"AB0ADFE99A02460874E273E20E27C1F42511011F92CBA67BE312F6345521824A","5","data\500 cases with annotation\case 136\case_136.png","2270.15"
"AB0ADFE99A02460874E273E20E27C1F42511011F92CBA67BE312F6345521824A","5","_non-using\week1\dataset\images\train\case_136.png","2270.15"
"AB0ADFE99A02460874E273E20E27C1F42511011F92CBA67BE312F6345521824A","5","_non-using\week1\dataset_v2\images\train\case_136.png","2270.15"
"AB0ADFE99A02460874E273E20E27C1F42511011F92CBA67BE312F6345521824A","5","_non-using\week4\dataset_3class\images\train\case_136.png","2270.15"
"AB0ADFE99A02460874E273E20E27C1F42511011F92CBA67BE312F6345521824A","5","_non-using\week4\inference_full_500\_temp_images\case_136.png","2270.15"
"AF7FAA114B20A55B0E1728D3BB68D644DC7CCA469E029F5CA0A52F33C610103F","5","data\500 cases with annotation\case 137\case_137.png","2221.77"
"AF7FAA114B20A55B0E1728D3BB68D644DC7CCA469E029F5CA0A52F33C610103F","5","_non-using\week1\dataset\images\train\case_137.png","2221.77"
"AF7FAA114B20A55B0E1728D3BB68D644DC7CCA469E029F5CA0A52F33C610103F","5","_non-using\week1\dataset_v2\images\train\case_137.png","2221.77"
"AF7FAA114B20A55B0E1728D3BB68D644DC7CCA469E029F5CA0A52F33C610103F","5","_non-using\week4\dataset_3class\images\train\case_137.png","2221.77"
"AF7FAA114B20A55B0E1728D3BB68D644DC7CCA469E029F5CA0A52F33C610103F","5","_non-using\week4\inference_full_500\_temp_images\case_137.png","2221.77"
"22654D0E16A3A4C3DCDD45E6FDF3678D00A8BE4582A8DE73FC79018B0A8C99BD","5","data\500 cases with annotation\case 138\case_138.png","2535.96"
"22654D0E16A3A4C3DCDD45E6FDF3678D00A8BE4582A8DE73FC79018B0A8C99BD","5","_non-using\week1\dataset\images\train\case_138.png","2535.96"
"22654D0E16A3A4C3DCDD45E6FDF3678D00A8BE4582A8DE73FC79018B0A8C99BD","5","_non-using\week1\dataset_v2\images\train\case_138.png","2535.96"
"22654D0E16A3A4C3DCDD45E6FDF3678D00A8BE4582A8DE73FC79018B0A8C99BD","5","_non-using\week4\dataset_3class\images\train\case_138.png","2535.96"
"22654D0E16A3A4C3DCDD45E6FDF3678D00A8BE4582A8DE73FC79018B0A8C99BD","5","_non-using\week4\inference_full_500\_temp_images\case_138.png","2535.96"
"8EA2F3FE254B7664FB4BE41A60B1BC8C8A3FA4E517271F58F25DDFF0EC31FEC0","5","data\500 cases with annotation\case 139\case_139.png","2488.62"
"8EA2F3FE254B7664FB4BE41A60B1BC8C8A3FA4E517271F58F25DDFF0EC31FEC0","5","_non-using\week1\dataset\images\val\case_139.png","2488.62"
"8EA2F3FE254B7664FB4BE41A60B1BC8C8A3FA4E517271F58F25DDFF0EC31FEC0","5","_non-using\week1\dataset_v2\images\val\case_139.png","2488.62"
"8EA2F3FE254B7664FB4BE41A60B1BC8C8A3FA4E517271F58F25DDFF0EC31FEC0","5","_non-using\week4\dataset_3class\images\val\case_139.png","2488.62"
"8EA2F3FE254B7664FB4BE41A60B1BC8C8A3FA4E517271F58F25DDFF0EC31FEC0","5","_non-using\week4\inference_full_500\_temp_images\case_139.png","2488.62"
"92679CAF0C589F4EB93D28B21E10E50837401FC5D004C167C243ED7CFFF81D76","5","data\500 cases with annotation\case 14\case_14.png","2434.63"
"92679CAF0C589F4EB93D28B21E10E50837401FC5D004C167C243ED7CFFF81D76","5","_non-using\week1\dataset\images\train\case_14.png","2434.63"
"92679CAF0C589F4EB93D28B21E10E50837401FC5D004C167C243ED7CFFF81D76","5","_non-using\week1\dataset_v2\images\train\case_14.png","2434.63"
"92679CAF0C589F4EB93D28B21E10E50837401FC5D004C167C243ED7CFFF81D76","5","_non-using\week4\dataset_3class\images\train\case_14.png","2434.63"
"92679CAF0C589F4EB93D28B21E10E50837401FC5D004C167C243ED7CFFF81D76","5","_non-using\week4\inference_full_500\_temp_images\case_14.png","2434.63"
"40877A0C7DB91465B3A196A0AC6EABA12B3B68A71B5C4E238CEF43F83150D13A","5","data\500 cases with annotation\case 140\case_140.png","2463.67"
"40877A0C7DB91465B3A196A0AC6EABA12B3B68A71B5C4E238CEF43F83150D13A","5","_non-using\week1\dataset\images\train\case_140.png","2463.67"
"40877A0C7DB91465B3A196A0AC6EABA12B3B68A71B5C4E238CEF43F83150D13A","5","_non-using\week1\dataset_v2\images\train\case_140.png","2463.67"
"40877A0C7DB91465B3A196A0AC6EABA12B3B68A71B5C4E238CEF43F83150D13A","5","_non-using\week4\dataset_3class\images\train\case_140.png","2463.67"
"40877A0C7DB91465B3A196A0AC6EABA12B3B68A71B5C4E238CEF43F83150D13A","5","_non-using\week4\inference_full_500\_temp_images\case_140.png","2463.67"
"157CEAF25C457D1EB538EB4B9B57EB7B47ED9F6E90396F13E19DE283F27E4D59","5","data\500 cases with annotation\case 141\case_141.png","2392.89"
"157CEAF25C457D1EB538EB4B9B57EB7B47ED9F6E90396F13E19DE283F27E4D59","5","_non-using\week1\dataset\images\val\case_141.png","2392.89"
"157CEAF25C457D1EB538EB4B9B57EB7B47ED9F6E90396F13E19DE283F27E4D59","5","_non-using\week1\dataset_v2\images\val\case_141.png","2392.89"
"157CEAF25C457D1EB538EB4B9B57EB7B47ED9F6E90396F13E19DE283F27E4D59","5","_non-using\week4\dataset_3class\images\val\case_141.png","2392.89"
"157CEAF25C457D1EB538EB4B9B57EB7B47ED9F6E90396F13E19DE283F27E4D59","5","_non-using\week4\inference_full_500\_temp_images\case_141.png","2392.89"
"11DA908BE3EA6BC51D5B308B7E5EB1B0C6B3FB24CA5307ECC5864D08EAAD7662","5","data\500 cases with annotation\case 142\case_142.png","2352.38"
"11DA908BE3EA6BC51D5B308B7E5EB1B0C6B3FB24CA5307ECC5864D08EAAD7662","5","_non-using\week1\dataset\images\train\case_142.png","2352.38"
"11DA908BE3EA6BC51D5B308B7E5EB1B0C6B3FB24CA5307ECC5864D08EAAD7662","5","_non-using\week1\dataset_v2\images\train\case_142.png","2352.38"
"11DA908BE3EA6BC51D5B308B7E5EB1B0C6B3FB24CA5307ECC5864D08EAAD7662","5","_non-using\week4\dataset_3class\images\train\case_142.png","2352.38"
"11DA908BE3EA6BC51D5B308B7E5EB1B0C6B3FB24CA5307ECC5864D08EAAD7662","5","_non-using\week4\inference_full_500\_temp_images\case_142.png","2352.38"
"54B014705C18CDEE9279DBC4C46B184349063E50DC2ED8820BEF1C80DB977D8D","5","data\500 cases with annotation\case 143\case_143.png","2436.04"
"54B014705C18CDEE9279DBC4C46B184349063E50DC2ED8820BEF1C80DB977D8D","5","_non-using\week1\dataset\images\val\case_143.png","2436.04"
"54B014705C18CDEE9279DBC4C46B184349063E50DC2ED8820BEF1C80DB977D8D","5","_non-using\week1\dataset_v2\images\val\case_143.png","2436.04"
"54B014705C18CDEE9279DBC4C46B184349063E50DC2ED8820BEF1C80DB977D8D","5","_non-using\week4\dataset_3class\images\val\case_143.png","2436.04"
"54B014705C18CDEE9279DBC4C46B184349063E50DC2ED8820BEF1C80DB977D8D","5","_non-using\week4\inference_full_500\_temp_images\case_143.png","2436.04"
"40E0FA285605264528D42B1D32E76FDFB1A57DCC791EBF03FC93FE54D3BFAEC6","5","data\500 cases with annotation\case 144\case_144.png","2662.93"
"40E0FA285605264528D42B1D32E76FDFB1A57DCC791EBF03FC93FE54D3BFAEC6","5","_non-using\week1\dataset\images\train\case_144.png","2662.93"
"40E0FA285605264528D42B1D32E76FDFB1A57DCC791EBF03FC93FE54D3BFAEC6","5","_non-using\week1\dataset_v2\images\train\case_144.png","2662.93"
"40E0FA285605264528D42B1D32E76FDFB1A57DCC791EBF03FC93FE54D3BFAEC6","5","_non-using\week4\dataset_3class\images\train\case_144.png","2662.93"
"40E0FA285605264528D42B1D32E76FDFB1A57DCC791EBF03FC93FE54D3BFAEC6","5","_non-using\week4\inference_full_500\_temp_images\case_144.png","2662.93"
"057676E271E1DB044813F44E6EDE8223E36EBBFB6DE63B3C8DD8507DE7815F05","5","data\500 cases with annotation\case 145\case_145.png","2512.17"
"057676E271E1DB044813F44E6EDE8223E36EBBFB6DE63B3C8DD8507DE7815F05","5","_non-using\week1\dataset\images\val\case_145.png","2512.17"
"057676E271E1DB044813F44E6EDE8223E36EBBFB6DE63B3C8DD8507DE7815F05","5","_non-using\week1\dataset_v2\images\val\case_145.png","2512.17"
"057676E271E1DB044813F44E6EDE8223E36EBBFB6DE63B3C8DD8507DE7815F05","5","_non-using\week4\dataset_3class\images\val\case_145.png","2512.17"
"057676E271E1DB044813F44E6EDE8223E36EBBFB6DE63B3C8DD8507DE7815F05","5","_non-using\week4\inference_full_500\_temp_images\case_145.png","2512.17"
"C9E3346B0DFABD90EC20C4CED74C9932BE4C87436B97EAADB0795493E93E09E3","5","data\500 cases with annotation\case 146\case_146.png","2682.9"
"C9E3346B0DFABD90EC20C4CED74C9932BE4C87436B97EAADB0795493E93E09E3","5","_non-using\week1\dataset\images\val\case_146.png","2682.9"
"C9E3346B0DFABD90EC20C4CED74C9932BE4C87436B97EAADB0795493E93E09E3","5","_non-using\week1\dataset_v2\images\val\case_146.png","2682.9"
"C9E3346B0DFABD90EC20C4CED74C9932BE4C87436B97EAADB0795493E93E09E3","5","_non-using\week4\dataset_3class\images\val\case_146.png","2682.9"
"C9E3346B0DFABD90EC20C4CED74C9932BE4C87436B97EAADB0795493E93E09E3","5","_non-using\week4\inference_full_500\_temp_images\case_146.png","2682.9"
"BFBCE7865C480562A4B56678270F81D4EAB8222FA2244CE2A1B463C1B0B2591B","5","data\500 cases with annotation\case 147\case_147.png","2479.1"
"BFBCE7865C480562A4B56678270F81D4EAB8222FA2244CE2A1B463C1B0B2591B","5","_non-using\week1\dataset\images\train\case_147.png","2479.1"
"BFBCE7865C480562A4B56678270F81D4EAB8222FA2244CE2A1B463C1B0B2591B","5","_non-using\week1\dataset_v2\images\train\case_147.png","2479.1"
"BFBCE7865C480562A4B56678270F81D4EAB8222FA2244CE2A1B463C1B0B2591B","5","_non-using\week4\dataset_3class\images\train\case_147.png","2479.1"
"BFBCE7865C480562A4B56678270F81D4EAB8222FA2244CE2A1B463C1B0B2591B","5","_non-using\week4\inference_full_500\_temp_images\case_147.png","2479.1"
"5EDBD48B7FA5E78A3EBBBBF9582B235524758C81D5569CE6F77A12B810342F2E","5","data\500 cases with annotation\case 148\case_148.png","2738.63"
"5EDBD48B7FA5E78A3EBBBBF9582B235524758C81D5569CE6F77A12B810342F2E","5","_non-using\week1\dataset\images\train\case_148.png","2738.63"
"5EDBD48B7FA5E78A3EBBBBF9582B235524758C81D5569CE6F77A12B810342F2E","5","_non-using\week1\dataset_v2\images\train\case_148.png","2738.63"
"5EDBD48B7FA5E78A3EBBBBF9582B235524758C81D5569CE6F77A12B810342F2E","5","_non-using\week4\dataset_3class\images\train\case_148.png","2738.63"
"5EDBD48B7FA5E78A3EBBBBF9582B235524758C81D5569CE6F77A12B810342F2E","5","_non-using\week4\inference_full_500\_temp_images\case_148.png","2738.63"
"6B13C071B3145D7FBA25AF266B0FA657904198071C87A7F6105CF4429543F2D0","5","data\500 cases with annotation\case 149\case_149.png","2513.08"
"6B13C071B3145D7FBA25AF266B0FA657904198071C87A7F6105CF4429543F2D0","5","_non-using\week1\dataset\images\train\case_149.png","2513.08"
"6B13C071B3145D7FBA25AF266B0FA657904198071C87A7F6105CF4429543F2D0","5","_non-using\week1\dataset_v2\images\train\case_149.png","2513.08"
"6B13C071B3145D7FBA25AF266B0FA657904198071C87A7F6105CF4429543F2D0","5","_non-using\week4\dataset_3class\images\train\case_149.png","2513.08"
"6B13C071B3145D7FBA25AF266B0FA657904198071C87A7F6105CF4429543F2D0","5","_non-using\week4\inference_full_500\_temp_images\case_149.png","2513.08"
"7C87FD0129D82D232B312E9026514C77FCEC361FDFFB2231F0BDAC09528B84EA","5","data\500 cases with annotation\case 15\case_15.png","2593.35"
"7C87FD0129D82D232B312E9026514C77FCEC361FDFFB2231F0BDAC09528B84EA","5","_non-using\week1\dataset\images\train\case_15.png","2593.35"
"7C87FD0129D82D232B312E9026514C77FCEC361FDFFB2231F0BDAC09528B84EA","5","_non-using\week1\dataset_v2\images\train\case_15.png","2593.35"
"7C87FD0129D82D232B312E9026514C77FCEC361FDFFB2231F0BDAC09528B84EA","5","_non-using\week4\dataset_3class\images\train\case_15.png","2593.35"
"7C87FD0129D82D232B312E9026514C77FCEC361FDFFB2231F0BDAC09528B84EA","5","_non-using\week4\inference_full_500\_temp_images\case_15.png","2593.35"
"71289CF4E06CF975BDFF2C9DCE99319B1AA92C685307256D0926464BA625097F","5","data\500 cases with annotation\case 150\case_150.png","2913.7"
"71289CF4E06CF975BDFF2C9DCE99319B1AA92C685307256D0926464BA625097F","5","_non-using\week1\dataset\images\val\case_150.png","2913.7"
"71289CF4E06CF975BDFF2C9DCE99319B1AA92C685307256D0926464BA625097F","5","_non-using\week1\dataset_v2\images\val\case_150.png","2913.7"
"71289CF4E06CF975BDFF2C9DCE99319B1AA92C685307256D0926464BA625097F","5","_non-using\week4\dataset_3class\images\val\case_150.png","2913.7"
"71289CF4E06CF975BDFF2C9DCE99319B1AA92C685307256D0926464BA625097F","5","_non-using\week4\inference_full_500\_temp_images\case_150.png","2913.7"
"57E9D7D32454160F0185A672189E9E7C584C05CFC71CF199A51B4AC39BBB4F61","5","data\500 cases with annotation\case 151\case_151.png","2708.03"
"57E9D7D32454160F0185A672189E9E7C584C05CFC71CF199A51B4AC39BBB4F61","5","_non-using\week1\dataset\images\train\case_151.png","2708.03"
"57E9D7D32454160F0185A672189E9E7C584C05CFC71CF199A51B4AC39BBB4F61","5","_non-using\week1\dataset_v2\images\train\case_151.png","2708.03"
"57E9D7D32454160F0185A672189E9E7C584C05CFC71CF199A51B4AC39BBB4F61","5","_non-using\week4\dataset_3class\images\train\case_151.png","2708.03"
"57E9D7D32454160F0185A672189E9E7C584C05CFC71CF199A51B4AC39BBB4F61","5","_non-using\week4\inference_full_500\_temp_images\case_151.png","2708.03"
